"r.id","r.title","r.tally_ayes","r.progress_report","r.tally_nays","r.status","r.requested"
1413.0,[Retroactive Funding] JAM GrayPaper Reader,"376053010392237925","","198124159120103",Executed,"21000000000"
1414.0,*sigh* please vote NAY,"1468201537461","","73543049379339336",TimedOut,-1
1415.0,please ignore,"10961370021672","","72451811175762185",TimedOut,-1
1416.0,Polkadot Community Foundation: Allow the Marketing Bounty to Execute Formal Contracts through the Polkadot Community Foundation,"377163241826432427","","394603250000000",Executed,-1
1417.0,Closing Bounty 49. Technical Support Bounty.,"444078972230454148","","2159117645692078",Executed,-1
1418.0,[Whitelisted Caller] Increasing nDelayTranches from 89 to 213,"696215899258192866","","3530000000000",Executed,-1
1419.0,"","20000000000","","374294595362857425",Rejected,"5885291000000000000000000"
1420.0,SQD (fka Subsquid) - Public data indexing Infrastructure for Polkadot and Kusama (Q2 2024),"72707647886798933","","364101593234453176",Rejected,"588529100000000"
1421.0,Volmex Protocol Integration with Polkadot DEX Ecosystem ,"201905331979988383","","219417205601398286",Rejected,"375000000000"
1422.0,Polkadot Anti-Scam Team 2025 Top-up,"5342906265142899","","313397298137588834",Rejected,"936602706523930"
1423.0,ParaXerve NFT Marketplace Development,"60288513107479545","","315811884077945791",Rejected,"40000000000"
1424.0,"Emergency Response Plan for Securing 200,000 DOT","2433738203074840043","","638558547880933",Executed,-1
1425.0,Peer3 SDK - real time peer-to-peer smart contracts ,"197187722576148066","","182037555662782027",Executed,"0"
1426.0,Polkadot Decoded 2024 post-event report,"300037293582610","","439761789585240609",Rejected,"292358000000"
1427.0,[Whitelisted Caller] Upgrade Polkadot to v1.4,"794406938858022602","","10000000000",Executed,-1
1428.0,Polkadot Growth Initiative  (Revised),"218830331182610","","436057827735386215",Rejected,"35120000000000"
1429.0,SmallTipper,"300472964950746776","","10000000000",Executed,"800000000000"
1430.0,SmallTipper,"300472974950746776","","0",Confirmed,"200000000000"
1431.0,SmallTipper,"299572708450746776","","4000000000000",Confirmed,"200000000000"
1432.0,Propose Curators OG Rust Bounty,"437637969568345655","","135036000000000",Executed,-1
1433.0,Vehicle Data on Asset Hub (We're All Gonna Own It),"123634011731748136","","181056421528489499",Rejected,"282000000000"
1434.0,Please vote Nay,"1440899272187730","","441499619671924301",Rejected,"968491000000"
1435.0,"DON'T VOTE or ADD DECISION DEPOSIT, ALLOW IT TIMEOUT.","11183338537792","","311902544925175581",TimedOut,"0"
1436.0,[Whitelisted Caller] Update schedulerParams.lookahead configuration parameter to 3,"528055114554862597","","2145250000000",Executed,-1
1437.0,Don't vote here. Vote on #1436 instead,"631000000000","","72981531718238490",TimedOut,-1
1438.0,PolkaPulse: DeFi Dashboard for Polkadot Parachains,"12058321561529101","","424991635287759166",Rejected,"78000000000"
1439.0,Polkadot DeFi Singularity,"463270531814076095","","23080000000000",Executed,"0"
1440.0,Giant Squid Phase 2,"374420787051073554","","36760111400000",Executed,"169520000000"
1441.0,Polkadot Community Foundation: Conditions on transferring funds to Centrifuge-related instruments,"258282079185846335","","181154105081895511",TimedOut,-1
1442.0,Please ignore,"406000000000","","88944383759930140",TimedOut,-1
1443.0,"","0","","60968462456385077",TimedOut,-1
1444.0,"","0","","72657952456385077",TimedOut,-1
1445.0,Plan B: Rebond 200k DOT for Parallel Fi,"1440511164161846676","","138149383250500",Executed,-1
1446.0,SmallTipper,"361716186328259530","","5070000000000",Executed,"200000000000"
1447.0,SQD (fka Subsquid) - Public data indexing Infrastructure for Polkadot and Kusama (Q2 2024),"435470002576115295","","232264861400000",Executed,"264838090000"
1448.0,Investment in High-Performance AI Infrastructure for Community Access,"41866000000000","","436743711578688725",TimedOut,"1500000000000000"
1449.0,[Small Spender] Namaste Polkadot: Education and community for Polkadot India (#1449),"117403860267743","","384647863253619409",Rejected,"69468000000"
1450.0,Tip for Managing Polkadot Portugal Channels,"122909536301892182","","312660185168686671",Rejected,"2500000000000"
1451.0,SmallTipper,"434452023162282907","","5000000000",Executed,"200000000000"
1452.0,Fellowship: Retain bkchr at rank 6,"272279846831858161","","3000000000000",Executed,-1
1453.0,Editorial Board in Spanish Cohort #2 Dec 2024 - May 2025,"121836505810202120","","202345651456073940",Rejected,"46000000000"
1454.0,SmallTipper,"262516965653604384","","2050000000000",Executed,"1500000000000"
1455.0,Statescan maintenance proposal from 2023.10 to 2025.03,"439428870739027865","","34580250000000",Executed,"67051000000"
1456.0,SmallTipper,"434196167397671704","","88607886798933",Executed,"200000000000"
1457.0,SmallTipper,"197893733497553529","","88494555616323",Executed,"200000000000"
1458.0,Parallel Finance Round Two; Is Polkadot Tech-fellows over-involved?,"74713315320886","","194888713099711403",TimedOut,-1
1459.0,Polkadot Runtime Upgrade to v1.4.1,"432268547127980041","","0",Executed,-1
1460.0,SmallTipper,"302253037685111502","","10000000000",Executed,"200000000000"
1461.0,SmallTipper,"425386745463319271","","60000000000",Executed,"800000000000"
1462.0,Polkadot-API 2025 Development Funding through Polkadot Community Foundation,"448941424184417855","","60250093122319",Executed,"656660310000"
1463.0,Polkassembly Social Contract 2025,"251443757397912521","","177624374756069310",Executed,"530671000000"
1464.0,Research about Computational Efficiency of AI Models on the Polkadot Blockchain + Workshops,"183082094037860","","433540834750971026",TimedOut,"16950000000"
1465.0,OpenZeppelin Support for Polkadot Hub and Polkadot Cloud in 2025,"263404961532441070","","934331343122319",Executed,"1750000000000"
1466.0,Polkadot Cloud Website Development (Phase 1: Q2 2025),"191340493759370929","","199971724424702545",Rejected,"50000000000"
1467.0,Retroactive Tip For Solo Content Creation-3,"351857020188579474","","50000000000",Executed,"9900000000000"
1468.0,Upgrade Snowbridge Gateway Contract,"1256085934612632298","","50000000000",Executed,-1
1469.0,Please vote NAY,"153742880346491","","421786500883777766",TimedOut,"67000000000"
1470.0,SmallTipper,"441102818086056417","","50250000000",Executed,"200000000000"
1471.0,SmallTipper,"435225631243169284","","90250000000",Executed,"200000000000"
1472.0,"VOTE NAY! Polkadot Blockchain Academy, PBA Campus 7, The JAM Course launch, University partnerships expansion, ongoing PBA-X evolution, Alumni program. 9 months funding from April to December.","1771473045386067","","504728567289616724",Rejected,"3729298000000"
1473.0,Tip: Strindbergman (ETHDEVNER),"241654414270360359","","60566653293143480",Executed,"1000000000000"
1474.0,Polkadot Fast-Grants Bounty Curator Candidacy,"268187767112919064","","49248954522319",Executed,-1
1475.0,Subscan-PVM Integration: Building a Unified Explorer for the Polkadot Ecosystem,"441597774617284349","","35016243122319",Executed,"249250000000"
1476.0,JUST 2.0 Retroactive Compensation for Contributions to the Polkadot Ecosystem,"517333461319102954","","61354586809801057",Executed,"0"
1477.0,Funding for ReactiveDOT & related developments,"385974121659463003","","81539343122319",Executed,"89440000000"
1478.0,First full fledged NFT collection on Polkadot with PVM,"12057832880346491","","422679920340877828",TimedOut,"10000000000000"
1479.0,Polkadot/ Kusama Asset Hub Liquidity for Bridge Fee Swaps,"372274728331201737","","0",Executed,"10000000000000"
1480.0,Set PoV size limit to 10 Mb,"841297119135637461","","25853142394997",Executed,-1
1481.0,VOTE NAY - Wrong category- [Retroactive Funding] JAM SDK Implementation of reusable service,"1977113880346491","","374406443824650685",Rejected,"7000000000000"
1482.0,Motorsport Sponsoring Superbike / Polkadot Racesuit,"298203644644214258","","137792077121017826",Executed,"6000000000000"
1483.0,[Retroactive Funding] JAM SDK Implementation of reusable service,"14204646026199138","","361534650427945179",Rejected,"7000000000000"
1484.0,[Whitelisted Caller] Increase validator set size to 600,"577542041280419614","","10000000000",Executed,-1
1485.0,Funding for Public RPC Providers via Bounty 31,"265685758270281124","","84032235517316",Executed,"395110000000000"
1486.0,[Runtime 1.4.2] Upgrade Polkadot Asset Hub and Collectives,"838089401827070511","","30000000000",Executed,-1
1487.0,Paseo - Developer Testnet Bounty Top-up Request,"565509490491743201","","60200343122319",Executed,"1559290000000000"
1488.0,Laura Shin's Unchained,"43174745707726","","378071852537650874",TimedOut,"416000000000"
1489.0,PolkaGate MetaMask Snap: Retroactive Funding Proposal (Oct 2024 - Jan 2025),"78183412377820662","","365533901639076580",Rejected,"53600000000"
1490.0,[Medium Spender] Referendum #1490,"352204637836513319","","193172934981601470",Executed,"901930000000000"
1491.0,Provision of Snowbridge-Wrapped USDT & USDC Liquidity to Facilitate Fee Swaps,"578740960251720442","","200000000000000",Executed,"0"
1492.0,[PROPOSAL] OpenGuild - Accelerate Polkadot Builder Activation in SEA & Broader Asia,"318274310665251291","","118586808888851428",Executed,"290400000000"
1493.0,Provision of Snowbridge ETH Liquidity to Facilitate Fee Swaps,"506830709756993242","","10000000000",Executed,"5200000000000"
1494.0,[Do not vote],"563736728555083","","76194086016281957",TimedOut,-1
1495.0,"","65965789248","","78171600309105665",TimedOut,-1
1496.0,"","490011285974704","","19890482531372259",TimedOut,-1
1497.0,"***revised proposal***Polkadot Blockchain Academy, PBA Campus 7, The JAM Course launch, University pilot, ongoing PBA-X evolution, Alumni program.","399118052980786811","","165968150000000",Executed,"0"
1498.0,[Whitelisted Caller] Register Polkadot Native Assets on Ethereum,"958421691189098150","","1020000000000",Executed,-1
1499.0,Retroactive Funding Proposal: Bounty Manager V2.0,"75854309366007292","","253974455360740084",Rejected,"64368000000"
1500.0,Sponsorship Hybrid driver  PORSCHE SUPER CUP - PORSCHE BENELUX ,"25292708708879","","632998341119227854",Rejected,"295000000000"
1501.0,Renewal of treasury USDT and USDC Acquisition ,"318061674566542886","","18861042133853985",Executed,-1
1502.0,Reimbursement for corrupted staking ledgers,"374299565237542127","","11000000000",Executed,"35043300000000"
1503.0,Decentralized High Performance Object Storage (MinIO),"242036961970140807","","119551185976335114",Executed,"43761000000"
1504.0,PolkaBiz Business Mentorship & Ecosystem Support,"260169338503570842","","261116990432808088",Rejected,"0"
1505.0,SportStake Development & EU Marketing Funding Proposal,"977616708708879","","629040413516171550",Rejected,"272500000000"
1506.0,"Fuelarts x BitBasel | The Artists & Collectors Polkadot Hub to onboard 2000+ new & engaged users, 300+ projects and 10K+ transactions","3314855469363838","","568680374687994346",Rejected,"316000000000"
1507.0,[Small Tipper] Referendum #1507,"2976056402799","","442407670174340028",Rejected,"2400000000"
1508.0,[Big Tipper] Referendum #1508,"264885319850042116","","200250000000",Executed,"2400000000"
1509.0, Substrate Asset Game Engine (SAGE),"79078236177044569","","243019586360987137",Rejected,"80000000000"
1510.0,"Set Snowbridge-wrapped USDC & USDT as sufficient assets, set their ED to $0.01, and set their metadata on Asset Hub","784839344879217934","","1250000000",Executed,-1
1511.0,SmallTipper,"370700511389070026","","0",Executed,"200000000000"
1512.0,"","255659672462891419","","0",Executed,"200000000000"
1513.0,Ratify Payout APPROVED by Ref. 1390 - Talisman Mobile Wallet,"260002000000000","","0",ConfirmStarted,"598100000000"
1514.0,Polkadot x MotoGP Partnership & Integration Proposal (VOTE NAY),"0","","0",Deciding,"57452335200000000"
1515.0,SmallTipper,"432865229575050423","","0",Executed,"200000000000"
1516.0,IBP Bounty Top-Up,"0","","0",Deciding,"10277320000000000"
1517.0,Guestlist+1: Polkadot becomes the Center of Gravity for Blockchain x Music,"0","","933000000000",Deciding,"388761000000"
1518.0,Incognitee: Privacy Sidechain on Polkadot Asset Hub (Retroactive),"360020000000000","","0",Deciding,"201140000000"
1519.0,[Big Tipper] Referendum #1519,"387547994278893571","","10612000000000",Executed,"5000000000"
1520.0,"{Vote Nay, opting PAL bounty} Audit sponsorship of micro-sr25519 package by Paul Miller (2/2)","0","","0",Deciding,"34500000000"
1521.0,**Tip to Anaelle LTD for the creation of Bounties HR and Bounties Staff databases**,"79300056123094306","","0",Executed,"2125000000"
1522.0,PolkaWorld Ops and Maintenance proposal：2025.4 - 2026.3,"584206272454012405","","142377763450882571",Confirmed,"266652000000"
1523.0,Developing Polkadot Humanoid Robot SDK at Cyberpunk Lab,"0","","0",Deciding,"618000000000"
1524.0,[Small Tipper] Referendum #1524,"245450023253411586","","1000000000",Executed,"200000000000"
1525.0,Please vote NAY,"90408486425955","","0",Deciding,-1
1526.0,SQD (fka Subsquid) - Public Data Indexing Infrastructure for Polkadot and Kusama (Q3 2024),"0","","29861400000",Deciding,"310592980000"
1527.0,Please vote Nay.,"0","","0",Deciding,"577190000000000"
1528.0,[Runtime 1.4.3] Upgrade Polkadot Bridge Hub,"856781169284267137","","250000000",Executed,-1
1529.0,"Set Snowbridge-wrapped USDC & USDT as sufficient assets, set their ED to $0.01, and set their metadata on Asset Hub","288000000000000","","0",Deciding,-1
1530.0,The Spammening Reward for Amforc,"348533000000000","","0",Deciding,"45000000000"
1531.0,The operating cost for the research organization Polkadot Ecology Research Institute for 2025/4-2026/3,"0","","10000000000000",Deciding,"209520000000"
1532.0,Suprime - Fully Decentralized Accelerator,"0","","0",Submitted,"2100000000000000"
1533.0,Faze x Vitality - Esport Meta Proposal.,"0","","351010000000000",Deciding,"15068650000000000"
1534.0,SmallTipper,"323158479276476061","","0",Executed,"800000000000"
1535.0,"6 Months Extension for the PoKe Berlin Team - Transform Projects to Operational State","0","","5700000000000",Deciding,"290899000000"
1536.0,Assigning Coretime to Xcavate and Mythical,"2706190555463611","","3000634553731249",Deciding,-1
